gender,name,origin,meaning
M,Shoymardon,Fors-tojikcha,"Mardlar, jasurlarning boshlig‘i, sardori, shohi"
M,Shoymat,"Fors-tojikcha, arabcha",Qar. Shoymuhammad
M,Shoymahmud,"Fors-tojikcha, arabcha",Qar. Shoh va Mahmud
M,Shoymir,Fors-tojikcha,"Qar. Shomirza, Shohmirza"
M,Shoymirza,Fors-tojikcha,"Qar. Shomirza, Shohmirza"
M,Shoymuhammad,"Fors-tojikcha, arabcha",Qar. Shohmuhammad
M,Shoyuzoq,"Fors-tojikcha, o‘zbekcha","Qar. Shoyzoq, Shohuzoq"
M,Shoyo‘ldosh,"Fors-tojikcha, o‘zbekcha",Qar. Sho(h) va Yo‘ldosh
M,Shokamol,"Fors-tojikcha, arabcha","Yetuklik, kamolot shohi yoki qar. Sho(h) va Kamol"
M,Shokarim,"Fors-tojikcha, arabcha","Qar. Sho va Karim yoki Karim (qar.), ya’ni Alloh bergan o‘g‘il ulg‘ayib baland martabalar sohibi bo‘lsin"
M,Shokeldi,"Fors-tojikcha, o‘zbekcha","Ulug‘ martabali, mo‘tabar o‘g‘il tugildi va qar. Sho(h) va Keldi"
M,Shokir,Arabcha,"Allohga shukrlar qiluvchi, tangri (yaratgan) dan minnatdor bola yoki farzand berganiga Allohga shukrlar qilamiz, minnatdormiz"
M,Shokirali,Arabcha,Qar. Shokir va Ali
M,Shokolon,Fors-tojikcha,"Ulug‘ shoh, buyuk hukmron yoki oilamizning to‘ng‘ich farzandi ulg‘ayib ulug martabalar sohibi bolsin"
M,Shokuh,Arabcha,"Savlatli, ko‘rkam, hashamatli"
M,Sholikor,Fors-tojikcha,Sog‘ ulg‘ayib dehqon bo‘lsin yoki sholi o‘rini paytida tugilgan bola
M,Shomamat,"Fors-tojikcha, arabcha",Qar. Shomuhammad
M,Shomatmirza,"Fors-tojikcha, arabcha","Ulg‘ayib ulug‘ mansabdor, mirzolardek o‘qimishli, kelishgan yigit bo‘lsin"
M,Shomansur,"Fors-tojikcha, arabcha","Yenguvchi, g‘olib, muzaffar shoh"
M,Shomat,Arabcha,Qar. Shomuhammad
M,Shomaqsud,"Fors-tojikcha, arabcha","Kutilgan, orzu qilingan bola ulug‘ martabali bo‘lsin"
M,Shomahmud,"Fors-tojikcha, arabcha",Qar. Sho va Mahmud
M,Shomeli,"Fors-tojikcha, o‘zbekcha","Qar. Sho(h) va Meli, Meliboy"
M,"Shomi, Shami’",Fors-tojikcha,"Aynan: Chiroq, sham; ibodat payti (shomda) tug‘ilgan bola yoki Shomuhiddin, Shomansur kabi qo‘shma ismlarning eq.shakli"
M,Shomiddin,"Fors-tojikcha, arabcha","Dinning chirog‘i, mash’ali"
M,Shomil,"Arabcha, qadimiy yahudiycha","Keng yoyilgan, qamrovi keng; yetarli, yetuk, komil yoki Shamuel (qadimiy yahudiycha) - xudo eshitgan, Alloh quloq solgan, inobatga olgan"
M,Shomirza,Fors-tojikcha,"o‘qimishli, bilimdonlar sardori, ilg‘ori"
M,Shomirpo‘lat,Fors-tojikcha,Qar. Shomirza va Po‘lat
M,Shommi,Fors-tojikcha,Qar. Shomi va Shomurod
M,Shomirrahmat,"Fors-tojikcha, arabcha",Qar. Shomir va Rahmat
M,Shomuzaffar,"Fors-tojikcha, arabcha","Yengilmas, g‘olib shoh  yoki go‘liblarning sardori"
M,Shomukarram,"Fors-tojikcha, arabcha","E’zozli, mo‘tabar shoh yoki sog‘ ulg‘ayib ulug‘ martaba va hurmatga sazovor bolsin"
M,Shomullajon,Fors-tojikcha,Qar. Sho(h) va Mullajon
M,Shomurod,"Fors-tojikcha, arabcha",Qar. Sho(h) va Murod; Shohmurod
M,Shomustaqim,"Fors-tojikcha, arabcha",Qar. Sho(h) va Mustaqim
M,Shomutal,"Fors-tojikcha, arabcha",Qar. Sho(h) va Mutal
M,Shomuxtor,"Fors-tojikcha, arabcha",Qar. Sho(h) va Muxtor
M,Shomuhammad,"Fors-tojikcha, arabcha",Qar. Sho(h) va Muhammad
M,Shomuhiddin,"Fors-tojikcha, arabcha",Qar. Sho(h) va Muhiddin
M,Shonazar,"Fors-tojikcha, arabcha",Allohning muruvvati (nazari) bo‘lgan bola ulg‘ayib ulug‘ martabalarga erishsin
M,Shonasim,"Fors-tojikcha, arabcha",Qar. Sho(h) va Nasim
M,Shonafas,"Fors-tojikcha, arabcha",Allohning yoki aziz avliyo (eshon) ning qudrati (nafasi) bo‘lgan o‘g‘il ulg‘ayib ulug mansablar sohibi bolsin
M,Shone’mat,"Fors-tojikcha, arabcha",Qar. Sho(h) va Ne’mat
M,Shoniyoz,Fors-tojikcha,"Allohdan tilab olingan o‘g‘il sog‘ ulg‘ayib ulug martabalar sohibi bolsin yoki Alloh ato qilgan tuhfa, sovga"
M,Shonur,"Fors-tojikcha, arabcha","Qar. Sho(h) va Nur yoki Allohning nuri, ziyosi"
M,Shoobod,Fors-tojikcha,"To‘q, farovon hayot kechirib ulug‘ martabalar egasi bo‘lsin"
M,Shoortiq,"Fors-tojikcha, arabcha",Badanida ortiq belgisi (nishoni) bilan tug‘ilgan bola sog‘ ulg‘ayib ulug‘ martabalar sohibi bolsin
M,Shopur,"Fors-tojikcha, pahlaviycha","Shohzoda, shoh farzandi, podshoh o‘g‘li"
M,Shopo‘lat,Fors-tojikcha,"Po‘latdek mustahkam, o‘g‘il ulg‘ayib ulug martabalar sohibi bolsin"
M,Shorajab,"Fors-tojikcha, arabcha",Rajab oyida tug‘ilgan o‘g‘il ulg‘ayib ulug martabaga erishsin
M,Shorasul,"Fors-tojikcha, arabcha",Qar. Sho va Rasul
M,Shorahbar,"Fors-tojikcha, arabcha","Qar. Sho va Rahbar yoki ulug‘ boshliq, sardorlar shohi"
M,Shorahim,"Fors-tojikcha, arabcha",Qar. Sho(h) va Rahim
M,Shorahmat,"Fors-tojikcha, arabcha",Qar. Sho(h) va Rahmat
M,Shorizqi,"Fors-tojikcha, arabcha",Sog‘ ulg‘ayib rizqu nasibali va baland martabali bo‘lsin
M,Shorustam,Fors-tojikcha,Qar. Sho(h) va Rustam
M,Shosaid,"Fors-tojikcha, arabcha","Ulug‘ martabali va baxtli, saodatmand bola"
M,Shosalim,"Fors-tojikcha, arabcha","Sog‘lom, baquvvat bo‘lib o‘ssin va ulug‘ mansablar egasi bolsin"
M,Shosalmon,"Fors-tojikcha, arabcha","Sog‘-salomat, eson-omon ulg‘ayib, ulug‘ martabalar sohibi bo‘lsin"
M,Shosafar,"Fors-tojikcha, arabcha",Safar oyida yoki safar chog‘ida tug‘ilgan ulug‘ martabali o‘gil
M,Shosobir,"Fors-tojikcha, arabcha","Sabr-toqatli, chidamli, irodali bola"
M,Shosolih,"Fors-tojikcha, arabcha","Ozoda, pokiza, begunohlarning eng a’losi, eng yuksak turuvchisi"
M,Shosuvor,Fors-tojikcha,Suvoriylarning sardori; ulug‘ chavandoz
M,Shosulton,Fors-tojikcha,"Sultonlarnign eng ulug‘i, shohlar shohi; buyuk hukmron, boshliq"
M,Shotemir,"Fors-tojikcha, o‘zbekcha",Temirdek mustahkam o‘g‘il ulg‘ayib ulug‘ martabalar sohibi bolsin
M,Shotirboy,Arabcha,"o‘tmish mansablaridan biri bo‘lib, podshoh mingan ot jilovining ushlab boruvchi amaldor, jilovbardor; chaqqon, dalir, pahlavon yoki maxsus kiyimda yurib dodxohlar arizasini yig‘ib oluvchi amaldor. Eht.: Shotir < Shotur< Shotursun (qar.)"
M,Shotur,"Fors-tojikcha, o‘zbekcha","Qar. Shotursun, Shoturdi yoki qar. Shotirboy"
M,Shoturdi,"Fors-tojikcha, o‘zbekcha",Yashab turib qolsin va ulg‘ayib martabalarga erishsin
M,Shotursun,"Fors-tojikcha, o‘zbekcha",Yashab turib qolsin va ulug‘ martabalarga erishsin
M,Shoto‘lagan,"Fors-tojikcha, o‘zbekcha","Turmaga bolalar o‘rniga, evaziga berilgan o‘g‘il ulg‘ayib ulug martabalar egasi bolgan"
M,Shoto‘ra,"Fors-tojikcha, o‘zbekcha",Qar. Sho(h) va To‘ra
M,Shoumar,"Fors-tojikcha, arabcha",Qar. Sho(h) va Umar
M,Shoumrzoq,"Fors-tojikcha, arabcha, o‘zbekcha",Qar. Sho(h) va Umrzoq
M,Shousmon,"o‘zbekcha, arabcha",Qar. Sho(h) va Usmon
M,Shofaizi,"Fors-tojikcha, arabcha","Nasibasi mo‘l, fayz-barakali hamda ulug‘ martabalar sohibi bo‘lsin"
M,Shofattoh,"Fors-tojikcha, arabcha",Qar. Sho(h) va Fattoh
M,Shofiy,Arabcha,"Qanoat qiluvchi, qanoatbaxsh; durust, maqbul. Bu nom Islomda to‘rt mazhabdan birini tuzgan imom Abu Abdulloh Muhammad ibn Idrisning laqabi bo‘lgan"
M,Shoxalil,"Fors-tojikcha, arabcha",Qar. Sho(h) va Xalil
M,Shoxdor,Fors-tojikcha,Boshida qandaydir ortiqcha belgi (do‘ngcha) bilan tug‘ilgan bola
M,"Shoxli, Shoxliboy",Fors-tojikcha,"Boshida qandaydir ortiqcha belgi (do‘ng, shish) bilan tug‘ilgan bola"
M,Shaxob,Arabcha,"Qar. Shahob yoki shaxob - daryo irmog‘i, daryocha"
M,Shoxol,Fors-tojikcha,"Xol bilan tug‘ilgan o‘g‘il ulg‘ayib ulug martabalarga erishsin, obroli, izzatli bolsin"
M,Shoxo‘ja,Fors-tojikcha,"Xo‘jalarning sardori, rahbari yoki xo‘jalar avlodidan bo‘lgan bola ulg‘ayib ulug martabalar sohibi bolsin"
M,Shoyunus,"Fors-tojikcha, qadimiy yahudiycha",Qar. Sho(h) va Yunus
M,Shoyusuf,"Fors-tojikcha, qadimiy yahudiycha",Qar. Sho(h) va Yusuf
M,Shoyad,Fors-tojikcha,"o‘lmasdan, yashab ketsa ajab emas, yashaydi deb umid qilamiz. Hadeb farzandlari nobud bo‘lavergan oilalarda navbatdagi bolaga beriladigan nom"
M,Shoyadbek,Fors-tojikcha,"o‘lmasdan, yashab ketsa ajab emas, yashaydi deb umid qilamiz. Hadeb farzandlari nobud bo‘lavergan oilalarda navbatdagi bolaga beriladigan nom"
M,Shoya’qub,"Fors-tojikcha, qadimiy yahudiycha",Qar. Sho(h) va Ya’qub
M,Shoqilich,"Fors-tojikcha, o‘zbekcha",Qilichdek mustahkam va o‘tkir va ulug‘ martabalar egasi bo‘lsin
M,Shoqodir,"Fors-tojikcha, arabcha",Qar. Sho(h) va Qodir
M,Shoqosim,"Fors-tojikcha, arabcha",Qar. Sho(h) va Qosim
M,Shoqurbon,"Fors-tojikcha, arabcha",Qurbon oyida tug‘ilgan o‘g‘il sog‘ ulgayib ulug martabalar sohibi bolsin
M,Shoqo‘chqor,"Fors-tojikcha, o‘zbekcha",Qar. Sho(h) va Qo‘chqor
M,Shog‘ayrat,"Fors-tojikcha, arabcha","g‘ayratli, chaqqon, mehnatkash yigit bo‘lsin va ulg‘ayib ulug‘ martabalarga erishsin"
M,Shog‘ani,"Fors-tojikcha, arabcha",Ulug‘ martabali boy-badavlat bola
M,Shog‘afur,"Fors-tojikcha, arabcha",Qar. Sho(h) va g‘afur
M,Shog‘affor,"Fors-tojikcha, arabcha",Qar. Sho(h) va g‘affor
M,Shog‘dor,Fors-tojikcha,Qar. Shohdor
M,Shog‘iyos,"Fors-tojikcha, arabcha","Ota-onasiga ko‘makchi, suyunchiq bo‘lib o‘ssin va ulug‘ martabalarga erishsin"
M,Shog‘oyib,"Fors-tojikcha, arabcha",Qar. Sho(h) va g‘oyib
M,Shog‘ulom,"Fors-tojikcha, arabcha","Shohning quli, xizmatkori yoki Allohning bandasi, quli. Sol: Shoqul"
M,Shoh,Fors-tojikcha,"Podshoh, sulton yoki Tangri, Alloh yoki eng yuksak, eng mo‘tabar"
M,Shohabib,"Fors-tojikcha, arabcha","Eng yuksak, mo‘tabar do‘st, hamdam yoki qar. Sho(h) va Habib"
M,Shohaydar,"Fors-tojikcha, arabcha","Podshohlarning eng jasuri, bahodir yoki qar. Sho(h) va Haydar"
M,Shohakim,"Fors-tojikcha, arabcha","Bilimdon, donishmandlarning eng ulug‘i, mo‘tabari yoki qar. Sho(h) va Hakim"
M,Shohalim,"Fors-tojikcha, arabcha","Saxiy, saxovatli, rahmdillarning eng ulug‘i yoki qar. Sho(h) va Halim"
M,Shohamdam,Fors-tojikcha,"Ota-onasi yoki o‘zidan oldingi aka-opalariga do‘st, esh bo‘lib ulg‘aysin yoki eng motabar, e’zozli dost"
M,Shohan,Fors-tojikcha,Yuksak e’zozga loyiq bola yoki eng yaxshi fazilat va xislatlar sohibi
M,Shohasan,"Fors-tojikcha, arabcha","Go‘zal, chiroylilarning eng a’losi, ustuni, tengsiz go‘zal yoki qar. Sho(h) va Hasan"
M,Shohafiz,"Fors-tojikcha, arabcha","Ulug‘, g‘amxo‘r, mehribon va asrovchi yoki qar. Sho(h) va Hafiz"
M,Shohbek,"Fors-tojikcha, arabcha","Aslzodalar, beklarning sardori yoki beklar avlodiga mansub ulug‘ martabali bola"
M,Shohbergan,"Fors-tojikcha, o‘zbekcha",Alloh ato qilgan bola. Allohning ehsoni
M,Shohberdi,"Fors-tojikcha, o‘zbekcha",Alloh ato qilgan bola
M,Shohboz,"Fors-tojikcha, o‘zbekcha","Shunqor (lochin)dek chaqqon, jasur bo‘lsin yoki umri lochin parvozidek yuksak shakli"
M,Shohboy,"Fors-tojikcha, o‘zbekcha",Qar. Shoh (Shoh+boy) yoki ’shoh so‘zi bilan boshlangan ismlarning eq.shakli
M,Shohvalad,"Fors-tojikcha, arabcha","Shohzoda; shohlar, hukmdorlar nasliga mansub bola"
M,Shohvali,"Fors-tojikcha, arabcha",Avliyolar sardori; muqaddas shoh
M,Shohgado,Fors-tojikcha,Qar. Sho(h) va Gado yoki farzandga muhtoj (gado) bo‘lib yurib topilgan o‘g‘il ulg‘ayib ulug martabalarga erishsin
M,Shohdod,Fors-tojikcha,"Shohning, ya’ni Allohning tuhfasi, ehsoni"
M,Shohyora,Fors-tojikcha,"Alloh yor bo‘luvchi, qo‘llovchi bola"
M,Shohzamon,"Fors-tojikcha, arabcha","Davr hukmdori, davr podshohi"
M,Shohzod,Fors-tojikcha,"Shohlar nasliga mansub bola, podshoh o‘g‘li"
M,Shohzoda,Fors-tojikcha,"Shoh farzandi, shohlar nasliga mansub bola"
M,Shohibek,"Fors-tojikcha, o‘zbekcha",Beklar shohi yoki Shoyibek (qar.)
M,Shohid,Arabcha,"Go‘zal, kelishgan, suyukli, guvoh. Asli: Shohiddin, Shohidulla (qar.)"
M,Shohiddin,Arabcha,"Din uchun jonini fido qiluvchi, xudojo‘y, taqvodor yoki chiroyli, suyukli"
M,Shohidqul,"Fors-tojikcha, o‘zbekcha",Qar. Shohid (Shohid+qul)
M,Shohizinda,Fors-tojikcha,Shohizinda (qadamjoy)ni ziyorat qilgach tug‘ilgan bola
M,Shohim,"Fors-tojikcha, arabcha",Shoh so‘zi bilan boshlangan ba’zi qo‘shma ismlar (Shohmuhammad kabi)ning eq.shakli
M,Shohimardon,Fors-tojikcha,"Mardlar, jasurlar shohi, sardori. Bu nom xalifa Alining sifati bo‘lib, u jasurligi uchun ana shunday nomlangan"
M,Shohimmat,"Fors-tojikcha, arabcha","Olijanob, marhamatli, saxiy o‘g‘il ulg‘ayib ulug‘ martabaga erishsin"
M,Shohin,Fors-tojikcha,"Lochin; qarchig‘aydek sezgir, jasur bo‘lsin"
M,Shohir,Arabcha,"Shuxratli, shavkatli yoki ehtimol: Shokir (qar.)"
M,Shohisalom,"Fors-tojikcha, arabcha",Qar. Shoh va Salom
M,Shohismoil,"Arabcha, qadimiy yahudiycha",Qar. Shoh va Ismoil
M,Shohistagul,Fors-tojikcha,"Hurmatga, e’zozga munosib bo‘lgan guldek go‘zal qiz"
M,Shohisulton,"Fors-tojikcha, arabcha","Sultonlar shohi, shohan-shoh"
M,Shohjahon,"Fors-tojikcha, o‘zbekcha","Jahonga shoh degan ma’noni anglatadi, ammo bu ism islom dinida nojoiz hisoblanadi, chunki dunyoning hukmdori yolg‘i Alloh. Shakllari: Jahonshoh."
M,Shohkeldi,"Fors-tojikcha, o‘zbekcha",Ulug‘ martabali o‘g‘il tug‘ildi
M,Shohmalik,"Fors-tojikcha, arabcha","Yengilmas, g‘olib, muzaffar shoh yoki qar. Shoh va Malik"
M,Shohmansur,"Fors-tojikcha, arabcha","g‘olib, yengilmas shoh. Sol: Shomansur"
M,Shohmardon,Fors-tojikcha,Qar. Shohimardon
M,Shohmir,Fors-tojikcha,Qar. Shomirza
M,Shohmirza,Fors-tojikcha,"Ulug‘ martabalar sohibi va mirzalardek bilimli, kelishgan yigit bo‘lsin"
M,Shohmurod,"Fors-tojikcha, arabcha","Ulg‘ayib baland martabalarga erishsin va murodu maqsadga maqsadga yetsin yoki shoh (Alloh) erishtirgan orzu, maqsad"
M,Shohmuhammad,"Fors-tojikcha, arabcha",Qar. Shoh va Muhammad
M,Shohnavoz,Fors-tojikcha,"Mehru-shafqat, saxovat shohi yoki lazokatli, latofatli hukmron yohud nazokat shohi"
M,Shohnazar,"Fors-tojikcha, arabcha",Allohning iltifoti (nazari) tufayli erishilgan bola
M,Shohniyoz,Fors-tojikcha,"Allohdan o‘tinib so‘rab olingan bola yoki Allohning tuhfasi, ehsoni"
M,"Shoholam, Shohiolam","Fors-tojikcha, arabcha","Dunyo podshohi, jahon hukmdori"
M,Shohotam,"Fors-tojikcha, arabcha","Saxiylar, jo‘mardlarning sardori, shohi yoki qar. Shoh va Hotam"
M,Shohparo,Fors-tojikcha,"Basavlat, kelishgan, viroqli go‘zal; parilar podshohi, sardori, go‘zallarning go‘zali"
M,Shohrux,Fors-tojikcha,"Viroqli, kelishgan; chiroyli, zebo yoki shaxmatdagi shoh ruhi (lad’ya, to‘ra). Rivoyatga ko‘ra, Temur shaxmat o‘ynab o‘tirganida ogil tugilganini eshitadi va unga Shohrux deb nom beradi"
M,Shohsanam,"Fors-tojikcha, arabcha","Go‘zallarning sardori, shohi, viroqli, tengsiz go‘zal"
M,Shohsaodat,"Fors-tojikcha, arabcha","Baxtli, omadli; ulug‘ martaba sohibi"
M,Shohsifat,"Fors-tojikcha, arabcha",Eng yaxshi fazilatlar shohibi
M,Shohsuvor,Fors-tojikcha,"Ot minishning mohiri, mohir chavandoz; otliq"
M,Shohtoy,"Fors-tojikcha, o‘zbekcha","Suyukli, erkatoy o‘g‘il ulg‘ayib ulug‘ martaba sohibi bolsin"
M,Shohuzoq,"Fors-tojikcha, o‘zbekcha",Qar. Shoh va Uzoq
M,Shohusayn,"Fors-tojikcha, arabcha","o‘ta marhamatli, rahmdil, mehribonlar sardori yoki qar. Sho(h) va Husayn"
M,Shohusmon,"Fors-tojikcha, arabcha",Qar. Shoh va Usmon
M,Shohxo‘ja,Fors-tojikchaa,Xo‘jalar avlodiga mansub bola ulg‘ayib ulug‘ martabalar egasi bo‘lsin
M,Shohquli,"Fors-tojikcha, o‘zbekcha","Ulug‘ podshohning quli, ya’ni Allohning quli, bandasi"
M,Shuayb,Arabcha,"Shoh, butoq yoki to‘g‘ri yo‘lga yo‘llovchi, komakchi"
M,Shujo,Arabcha,"Mard, qo‘rqmas, jasur, dalir"
M,Shukur,Arabcha,"Qanoat qilgan, minnatdor. Asli: Shukulla, Shukuriddin (qar.). Shakllari: Shukurboy, Shukurjon, Shukurxon"
M,Shukurali,Arabcha,Xalif Alidan minnatdormiz yoki bolani bo‘lganimiz uchun shukrlar qilamiz va Ali uni o‘z panohida asrasin
M,Shukurberdi,"Arabcha, o‘zbekcha","Farzandli bo‘lganimiz uchun (Allohdan) minnatdormiz, shukur qilamiz"
M,Shukuriddin,Arabcha,"Dinning shukuhi, shuhrati yoki dinga sig‘inuvchi bola, xudojo‘y"
M,Shukurulla,Arabcha,Farzandli bo‘lganimiz uchun shukrona aytamiz
M,Shukurxon,Arabcha,Qar. Shukur (Shukur+xon)
M,Shukurxo‘ja,"Arabcha, fors-tojikcha","Xo‘jalar avlodidan bo‘lgan insofli, qanoatli bola"
M,Shukuh,Fors-tojikcha,"Ulug‘vor, shonu shavkatli; ko‘rkam, kelishgan"
M,Shumbol,o‘zbekcha,"Ulkan, ulug‘, buyuk; pahlavon"
M,"Shunqor, Shunqorboy",o‘zbekcha,"Lochin; dovyurak, jasur, chaqqon"
M,Shuhrat,Arabcha,"Dovrug‘, mashhurlik; shonu-shavkat"
M,Shuhratqul,"Arabcha, o‘zbekcha","Allohning mashhur, shavkatli bandasi, quli"
M,Sho‘ra,"o‘zbekcha, qadimiy turkiycha","Janob, boshliq, sardor yoki kelishish, bitim, ittifoq"
M,Sho‘xberdi,"Fors-tojikcha, o‘zbekcha","Alloh bergan bolaning umri sho‘xlik, quvnoqlikda o‘tsin"
M,Sho‘xboy,Fors-tojikcha,"Quvnoq, baxtiyor"
M,Sho‘xliddin,"Fors-tojikcha, arabcha","Dinning quvnoq, baxtiyor ixlosmandi"
F,Shabada,Fors-tojikcha,"Yengil, mayin shamol, tong shamoli, ya’ni muloyim, yumshoq tabiatli qiz"
F,"Shabbu, Shabbuy",Fors-tojikcha,Xushhud (xushbo‘y) o‘simlikdek yoqimtoy
F,Shabnam,Fors-tojikcha,"Shudring, tungi shudringdek pokiza, musaffo qiz"
F,Shabonoy,"Arabcha, o‘zbekcha",Shabon oyi (xijriy yili hisobining 8 oyi)da tug‘ilgan oydek suluv qiz
F,Shabohat,Arabcha,"o‘xshash, mos tushuvchi, kelishgan. Eht.: Sabohat (qar.)"
F,Shavqiya,Arabcha,"Orzu qilingan, istalgan, qo‘msalgan qiz yoki zavqga to‘lgan, quvnoq, shodon qiz"
F,Shaddoda,Arabcha,"Sho‘x, o‘jar, qaytmas"
F,Shaydo,Fors-tojikcha,"Aynan: Oshiq, maftun bo‘lgan yoki maftunkor, o‘ziga rom etuvchi, go‘zal, dilbar qiz"
F,Shayzoda,Fors-tojikcha,Qar. Shohzoda
F,Shakarqul,Fors-tojikcha,"Yoqimtoy, suyukli va guldek suluv qiz"
F,Shakarjon,Fors-tojikcha,"Yoqimtoy va aziz, e’zozli qiz"
F,Shakarnabot,Fors-tojikcha,Shakar va navvotdek shirin va yoqimtoy qiz
F,Shakarnoz,Fors-tojikcha,"Yoqimli, shirin nozlar qiluvchi qiz"
F,Shakaroy,"Fors-tojikcha, o‘zbekcha","Yoqimtoy, shirin va oydek suluv qiz"
F,Shakarcha,Fors-tojikcha,"Shirin, totli qizcha"
F,Shalola,Fors-tojikcha,"Hayoti sharshara, shaloladek jo‘shqin, barakali bo‘lsin"
F,Shamdon,"Arabcha, fors-tojikcha","Bevaqt o‘lmasin, umri uzoq bo‘lsin"
F,Shamjahon,"Arabcha, fors-tojikcha","Olam chirog‘I, dunyo mash’ali; nurli, ravshan"
F,"Shamida, Shamidaxon",Arabcha,"Xushbo‘y, yoqimtoy"
F,"Shamim, Shamima",Arabcha,"Xushbo‘y, yoqimli, dilrabo"
F,Shamoma,Arabcha,"Muattar, xushbo‘y hid, yoqimli, suyukli qiz"
F,Shamsibonu,"Arabcha, fors-tojikcha","Quyoshdek nurli, aslzoda qiz"
F,"Shamsibu, Shamsibuvi","Arabcha, o‘zbekcha","Quyoshdek nurli, ravshan; tolei baland qiz"
F,Shamsigul,"Arabcha, fors-tojikcha","Quyoshdek nurli, iqboli baland va guldek go‘zal qiz"
F,Shamsijamol,Arabcha,"Quyoshdek nurli, quyoshmonand qiz"
F,Shamsijahon,"Arabcha, fors-tojikcha","Olam quyoshi, dunyoda eng go‘zal, iqboli baland qiz"
F,Shamsiniso,Arabcha,"Aynan: Ayollarning oftobi, quyoshi, quyoshmonand qiz yoki ayollarning mehrlisi, mehriboni"
F,Shamsioy,"Arabcha, o‘zbekcha","Quyoshdek go‘zal, iqboli baland qiz"
F,Shamsiro‘y,"Arabcha, fors-tojikcha","Yuzidan nur balqib turgan qiz; sohibjamol, go‘zal qiz"
F,Shamsixon,"Arabcha, o‘zbekcha","Quyoshdek nurli, aziz, e’zozli qiz"
F,Shamsiya,Arabcha,"Quyoshli, nurli, quyosh farzandi; mehrli, mehribon"
F,Shamsiqamar,Arabcha,Quyoshdek nurli va oydek suluv qiz
F,Shamsuddina,Arabcha,"Dinning quyoshi, dinning mash’ali"
F,Shamshira,Fors-tojikcha,"Qilich (shamshir) dek mahkam, o‘tkir qiz; qimmatli qiz"
F,Shamshiroy,"Fors-tojikcha, o‘zbekcha","Qilichdek mustahkam, oydek suluv qiz"
F,Shamshod,Fors-tojikcha,"Mangu, doimo yam-yashil bo‘lib turuvchi shamshod daraxtidek yoki shamshod rayhondek chiroyli qiz; xushqomat, zebo qiz"
F,Shamshadoy,"Fors-tojikcha, o‘zbekcha",Shamshoddek xushqomat va oydek go‘zal qiz
F,Shanba,Fors-tojikcha,Shanba kuni tug‘ilgan qiz
F,Shanbaqul,Fors-tojikcha,Shanba kuni tug‘ilgan guldek zebo qiz
F,"Shang, Shan",Fors-tojikcha,"Sho‘x, o‘ynoqi, shodon; xushro‘y, zarif, zebo qiz"
F,Shannoz,Fors-tojikcha,"Shodlikdan nozlangan, shodlanib nozlar qiluvchi. Eht.: Shahnoz"
F,Sharbat,Arabcha,"Shirin, yoqimtoy, dilrabo qiz"
F,Sharbon,Fors-tojikcha,Qar. Shahribonu
F,Sharifa,Arabcha,"Qadrli, e’zozga munosib qiz"
F,Sharora,Arabcha,"Uchqun, alanga, nurli, ravshan; go‘zal, zebo qiz"
F,Sharofoy,Arabcha,"Qadrli, qimmatli va oydek suluv qiz"
F,Sharofxon,"Arabcha, o‘zbekcha",Qadrli va baland martabali qiz
F,Sharqiya,Arabcha,"Sharq qizi; nurli, baxtli qiz"
F,Shafiqa,Arabcha,"Shafqatli, mehribon qiz"
F,Shaharqul,Fors-tojikcha,Shaharda tug‘ilgan guldek go‘zal qiz
F,Shahzoda,Fors-tojikcha,Qar. Shohzoda
F,Shahina,Fors-tojikcha,"Mard, jasur, ziyrak qiz"
F,Shahlo,Arabcha,Katta qora ko‘zli qiz; qora ko‘zli go‘zal qiz
F,Shahnoz,Fors-tojikcha,"Shohona, beklarcha yoki nozli, karamashli, latofatli"
F,Shahodat,Arabcha,"Guvohlik beruvchi yoki to‘g‘ri, haq yo‘l (din yo‘li) da haloq boluvchi"
F,Shahrbonu,Fors-tojikcha,"Mamlakat hukmdori, malika"
F,Shahribonu,Fors-tojikcha,"Shoh avlodiga, aslzodalarga mansub qiz; ayollarning eng yaxshisi, mo‘tabari"
F,"Shahribu, Shahribuvi","Fors-tojikcha, o‘zbekcha","Aslzoda, mo‘tabar qiz"
F,Shahrizod,Fors-tojikcha,Qar. Shahrzod
F,Shahriniso,"Fors-tojikcha, arabcha","Ayollarning eng ulug‘i, mo‘tabari, a’losi"
F,Shahrinoz,Fors-tojikcha,"Nazokatli, latofatli yoki xushqad; latif, zebo"
F,Shahritosh,"Fors-tojikcha, o‘zbekcha",Qar. Shahri va Tosh
F,Shahriya,Fors-tojikcha,"Shaharda tug‘ilgan, shahar qizi"
F,Shahruza,Fors-tojikcha,"Eht.: Shahro‘za - ro‘za payti (oyida) tug‘ilgan aslzoda, mo‘tabar qiz"
F,Sherqul,Fors-tojikcha,"Jasur, dovyurak va guldek go‘zal qiz"
F,She’riya,Arabcha,"She’r kabi go‘zal, yoqimli; dilnavoz xushohang"
F,Shijoatxon,"Arabcha, o‘zbekcha","Jasur, dovyurak, qo‘rqmas qiz"
F,"Shira, Shiragul, Shiraxon",Fors-tojikcha,"Shirin, totli, yoqimtoy qiz"
F,Shirin,Fors-tojikcha,"Totli, chuchuk, lazzatli; aziz, yoqimli, suyukli. Shakllari: Shirinboy, Shirinjon, Shirinbibi, Shiringul, Shirinxon, Shirinqul"
